name,latitude,longitude,historic,tourism,amenity
Tierkadaver- / Kalkgrube,51.0479771,14.0825513,ruins,attraction,Unknown
Ławeczka Chopina,52.2380566,21.0178247,Unknown,attraction,bench
Kurhan słowiański 01,49.7792769,18.964956,archaeological_site,attraction,Unknown
Kurhan słowiański 02,49.7792718,18.9650525,archaeological_site,attraction,Unknown
Napis #GRAJEWO,53.6409348,22.4613907,Unknown,attraction,Unknown
Pomnik Kazimierza Czernickiego,51.1341992,23.4734787,monument,Unknown,Unknown
Löwittova vila,50.1902237,15.0380736,Unknown,attraction,Unknown
Obětem 1. sv. v. 1914–1918,49.4261314,14.2009025,monument,Unknown,Unknown
Pomnik Powstańców Wielkopolskich,52.9581049,17.9227651,monument,Unknown,Unknown
Dąb Jan Paweł II Wielki,51.9493459,21.43847,Unknown,attraction,Unknown
Dworek hr. Oppermana,51.4038508,21.1388832,Unknown,attraction,Unknown
Dawna skocznia narciarska - podnóże,54.3996949,18.5257607,Unknown,attraction,Unknown
Dawna skocznia narciarska - szczyt,54.3988291,18.5261314,Unknown,attraction,Unknown
Letecké muzeum VHU Praha-Kbely,50.1254644,14.535025,aircraft,attraction,Unknown
Dawna siedziba Gestapo/NKWD,51.3942088,21.1507832,Unknown,attraction,Unknown
TKt48-167,50.0276985,19.9866607,locomotive,attraction,Unknown
Ty51-9,50.0284587,19.9852626,locomotive,attraction,Unknown
Cmentarz żydowski w Bieczu,49.735825,21.2505476,Unknown,attraction,Unknown
Bunkier na Głogowcu,50.3796068,22.2945088,Unknown,attraction,Unknown
Zegar słoneczny,49.5985456,21.24856,yes,attraction,clock
Dariaus ir Girėno paminklas,54.2490085,23.1818843,monument,Unknown,Unknown
trup L-610,49.0340984,17.4579659,aircraft,attraction,Unknown
"Tupolev TU - 154 M ""Naganský expres""",49.0341352,17.4584547,aircraft,attraction,Unknown
Mikojan–Gurjevič MiG-15 bis SB,49.0344058,17.4582319,aircraft,attraction,Unknown
Let C-11,49.0350239,17.4577815,aircraft,attraction,Unknown
Aero AE-45,49.0341618,17.4580742,aircraft,attraction,Unknown
"Let XL-410 (001) Turbolet ""Matylda""",49.0347623,17.4582199,aircraft,attraction,Unknown
Let XL-610 M X05,49.0349383,17.4582462,aircraft,attraction,Unknown
trup prvovýroba L-610,49.0347309,17.4576605,aircraft,attraction,Unknown
Park dinozaurów,49.9645334,21.4463095,Unknown,attraction,Unknown
Aero L-29 A Delfín Akrobat,49.0350778,17.458144,aircraft,attraction,Unknown
Let XL-410 Turbolet 004 “Zuzka” (OK-ZKA),49.0347316,17.4578083,aircraft,attraction,Unknown
"Aero L-29 R ""Oko""",49.0348621,17.4587953,aircraft,attraction,Unknown
Avia Av/IL-14 FG (1103),49.035134,17.4586798,aircraft,attraction,Unknown
Let L-410 M Turbolet (OK-022),49.0344506,17.4578496,aircraft,attraction,Unknown
Let L-410 A Turbolet (OK-ADP),49.034601,17.4578214,aircraft,attraction,Unknown
Mikojan–Gurjevič MiG-19 PM,49.0344861,17.4582975,aircraft,attraction,Unknown
Mikojan–Gurjevič MiG-21 F-13,49.0345685,17.458367,aircraft,attraction,Unknown
Suchoj Su-7 BM „jaderný bombardér“,49.0348164,17.458534,aircraft,attraction,Unknown
Suchoj SU-7 U,49.0349117,17.4586055,aircraft,attraction,Unknown
Tesla RP-4A,49.035329,17.4585634,aircraft,attraction,Unknown
Let L-200 D Morava,49.0348749,17.4578273,aircraft,attraction,Unknown
Mil Mi-4 A,49.0347164,17.458739,aircraft,attraction,Unknown
Avia Av/IL-14 T,49.0352437,17.4582937,aircraft,attraction,Unknown
Zlin Z-37 TM Turbo Militar,49.0351381,17.4577769,aircraft,attraction,Unknown
Neviditelný letoun STEALTH,49.0347293,17.4583227,aircraft,attraction,Unknown
Mikojan-Gurevič MIG-21 MF,49.034639,17.4584051,aircraft,attraction,Unknown
Sojka III/TVM,49.0342828,17.4578796,aircraft,attraction,Unknown
Al-25TL 3/4 řez,49.0343421,17.4578777,aircraft,attraction,Unknown
Aero L-39 ZA Albatros,49.0342404,17.4578131,aircraft,attraction,Unknown
Zlín C-105 Trener II,49.0343155,17.4578131,aircraft,attraction,Unknown
L-13J Blaník Jawa,49.0352847,17.4579399,aircraft,attraction,Unknown
element mostu,50.0582707,21.4093372,technical_monument,attraction,Unknown
WLS 50,50.0582275,21.4094139,locomotive,attraction,Unknown
PZL Mi-2T,50.0584096,21.4094952,aircraft,attraction,Unknown
MiG-17F,50.058381,21.4093188,aircraft,attraction,Unknown
wz.39 kal.37mm,50.0585092,21.4096123,cannon,attraction,Unknown
D-1 kal.152mm,50.0585599,21.4095689,cannon,attraction,Unknown
BRDM-2,50.0588139,21.4094195,vehicle,attraction,Unknown
RWEM Star 660,50.0586278,21.4095279,vehicle,attraction,Unknown
ZiS-2(M) kal.57mm,50.0587136,21.4094785,cannon,attraction,Unknown
TOPAS-2AP,50.058769,21.4094459,tank,attraction,Unknown
Mazur D 350,50.058847,21.4094,vehicle,attraction,Unknown
PT-76,50.0589702,21.4093276,tank,attraction,Unknown
T-55U,50.0590115,21.4093033,tank,attraction,Unknown
IS-2,50.0591333,21.4091518,tank,attraction,Unknown
T-34/85,50.0590985,21.4091678,tank,attraction,Unknown
Rosomák,49.0418567,14.4185081,Unknown,attraction,Unknown
Medvěd plavý,49.0417558,14.4184105,Unknown,attraction,Unknown
Tygr ussurijský,49.0414507,14.4184304,Unknown,attraction,Unknown
Orel skalní,49.0414519,14.4189691,Unknown,attraction,Unknown
Los evropský,49.0413205,14.4158734,Unknown,attraction,Unknown
Rys,49.0416485,14.4191665,Unknown,attraction,Unknown
Vlci,49.041491,14.4192629,Unknown,attraction,Unknown
Medvěd,49.0420355,14.4218042,Unknown,attraction,Unknown
Austrálie,49.0424268,14.4222019,Unknown,attraction,Unknown
Kamzík horský,49.0416995,14.4188105,Unknown,attraction,Unknown
Svišť horský,49.0419585,14.4189404,Unknown,attraction,Unknown
Dom z podcieniami,49.8067445,21.4341278,Unknown,attraction,Unknown
Punskui 1597-1997,54.2519476,23.1804682,monument,Unknown,Unknown
Kula FŁT,50.9646858,22.1775907,monument,Unknown,Unknown
SM-1,51.5592725,21.8637952,aircraft,attraction,Unknown
TS-11 Iskra,51.5589664,21.8636069,aircraft,attraction,Unknown
Kolej Drezynowa,54.2974626,18.4545452,Unknown,attraction,Unknown
Partizánske bunkre Valča,49.0202053,18.7704203,Unknown,attraction,Unknown
Obětem 1. a 2. sv. v.,50.1092844,15.9712153,monument,Unknown,Unknown
Miejce pamięci Romów zamordowanych przez Niemców w 1944 r.,52.4442996,20.5817133,monument,Unknown,Unknown
Pomnik Pogromcom hitleryzmu,51.2339914,18.3925492,monument,Unknown,Unknown
Pomnik kopalni siarki Jeziórko,50.5636461,21.8044801,monument,Unknown,Unknown
Dom Pracy Towarzystwa Dobroczynności,51.4033533,21.160234,Unknown,attraction,Unknown
Najdalej na północ wysunięty punkt Polski,54.8355246,18.3024709,Unknown,attraction,Unknown
Zbiorowa mogiła pomordowanych w lesie Bór,51.0922332,20.8075906,monument,Unknown,Unknown
Vrtulník Mil Mi-8TB,50.2188679,15.9054356,Unknown,attraction,Unknown
Obětem 1. světové války,49.045143,17.4079878,monument,Unknown,Unknown
Pomnik ofiar zamordowanych przez Niemców w latach 1939-1945,51.4510956,21.1541582,monument,Unknown,Unknown
Долина диких тюльпанів,49.4828967,23.9514551,Unknown,attraction,Unknown
Energuś,50.0004324,19.4106295,Unknown,attraction,Unknown
RMF Dragon Roller Coaster,49.9998587,19.4063953,Unknown,attraction,Unknown
Formuła,49.9995868,19.4056038,Unknown,attraction,Unknown
Mayan,50.0018127,19.4056822,Unknown,attraction,Unknown
Brama Piekielna,51.0775378,20.744315,yes,attraction,Unknown
Republic F-105D Thunderchief,50.0775721,19.9916079,aircraft,attraction,Unknown
monument-traktor,49.4076519,17.4615141,monument,Unknown,Unknown
Blaszany Kot,53.0099436,18.6039703,Unknown,attraction,Unknown
most II wojna św.,50.0647694,22.6963081,Unknown,attraction,Unknown
most II wojna św.,50.0640484,22.6983773,Unknown,attraction,Unknown
Alter Wasserturm Hoyerswerda,51.4335047,14.2306616,Unknown,attraction,Unknown
Obelisk pamięci Gottlieba Schmidta,53.7174192,18.8109658,monument,Unknown,Unknown
Pozostałości okopów,50.4617215,20.7433064,Unknown,attraction,Unknown
Pozostałości okopów,50.4614483,20.7431561,Unknown,attraction,Unknown
Lom Dachov,49.8288054,15.8925414,Unknown,attraction,Unknown
Cmentarz z I wojny światowej,52.3070033,19.9666061,Unknown,attraction,Unknown
Andělská stezka,50.0133884,16.9847728,Unknown,attraction,Unknown
Anděl 1,50.0134318,16.9846197,Unknown,attraction,Unknown
Anděl 2,49.9971558,16.9803894,Unknown,attraction,Unknown
Anděl 3,50.0031752,16.9840797,Unknown,attraction,Unknown
Černovský medokýš,49.1073784,19.235715,Unknown,attraction,Unknown
Pomnik Powstańców z 1863r.,52.9403045,22.9449982,monument,Unknown,Unknown
Centrum Edukacji Ekologicznej,49.6418668,18.8768329,Unknown,attraction,Unknown
Morový sloup,49.9614338,15.2882511,monument,Unknown,Unknown
Grodzisko Święta Góra,53.957908,21.8528932,archaeological_site,attraction,Unknown
Kopułka pancerna ( Schron obserwacyjny nr 706) Oderstellung,52.0288032,15.6311917,yes,attraction,Unknown
Zarys Fundamentów Ratusza,51.1327012,23.4737617,Unknown,attraction,Unknown
Kopułka pancerna / Schron obserwacyjny nr.721,52.0305842,15.5891464,yes,attraction,Unknown
Diabelski Głaz,54.1156193,22.0645397,Unknown,attraction,Unknown
Lokalna kolej drezynowa,50.0780209,19.5285065,Unknown,attraction,Unknown
zwierciadło akustyczne,51.115983,17.0290612,Unknown,attraction,Unknown
zwierciadło akustyczne,51.1159642,17.0288051,Unknown,attraction,Unknown
Cmentarzysko tramwajów,52.1842741,20.9144063,Unknown,attraction,Unknown
Diabelski Most,50.1659477,19.6349469,Unknown,attraction,Unknown
Pomnik Ofiar Faszyzmu w Chełmku,50.1040096,19.2735786,monument,Unknown,Unknown
Milíř U Huberta,49.9916118,17.1857688,Unknown,attraction,Unknown
Vesecký kopec,50.045356,15.8537916,Unknown,attraction,Unknown
Dwór,54.0878503,20.0682812,Unknown,attraction,Unknown
Via Ferrata Hoblík,49.15218,18.8071972,Unknown,attraction,Unknown
Clam-Gallasovská obora,50.8008263,15.1617981,Unknown,attraction,Unknown
Schron bojowy nr. 725 (wysadzony),52.0230229,15.5928165,yes,attraction,Unknown
Pomnik Oficera II Rzeczypospolitej,52.9741627,22.2452466,monument,Unknown,Unknown
Synagoga w Czyżewie,52.7968519,22.3139787,yes,attraction,Unknown
Kurhan słowiański 03,49.7791909,18.965024,archaeological_site,attraction,Unknown
ZOO koutek,50.1072294,15.981061,Unknown,attraction,Unknown
Výběh bizonů,50.1132818,15.9704685,Unknown,attraction,Unknown
Arboretum,50.1107232,15.9824302,Unknown,attraction,Unknown
Bešenovské travertíny a minerálne pramene,49.1042277,19.4366276,Unknown,attraction,Unknown
Dom handlowy w Łodzi,51.7635135,19.4593174,Unknown,attraction,Unknown
Historische Orgel (Schlag & Söhne),51.7838693,14.0728626,Unknown,attraction,Unknown
Historische Orgel (Schlag & Söhne),51.7837233,14.0728474,Unknown,attraction,Unknown
Tężnia Wawer,52.2401792,21.1531521,Unknown,attraction,Unknown
Sztolnia poszukiwawcza uranu,50.9573267,15.9451578,mine_shaft,attraction,Unknown
Pomnik rozstrzelania Polakow,50.8812122,20.605236,monument,Unknown,Unknown
Кошачий светофор,54.9602769,20.4768647,Unknown,attraction,Unknown
Кошачий светофор,54.960372,20.4771262,Unknown,attraction,Unknown
Poniemieckie bunkry,50.6232592,16.501441,Unknown,attraction,Unknown
Kamienica pod Gutenbergiem,51.7668862,19.4570933,Unknown,attraction,Unknown
Grodzisko Koziegłowy,50.6032953,19.1461578,archaeological_site,attraction,Unknown
Śmigło samolotu Ił-2,50.2978998,20.8053149,Unknown,attraction,Unknown
Pomnik Milenijny,50.059163,22.4946606,monument,Unknown,Unknown
Kranwinde,51.7719732,14.3558804,Unknown,attraction,Unknown
Pomnik Obrońców Gór Borowskich,51.3206263,19.4851747,monument,Unknown,Unknown
Plte Strečno,49.1603914,18.8870135,Unknown,attraction,Unknown
Grób rabina Eliasza Chaima Majzela,51.7975913,19.4850918,tomb,attraction,Unknown
Pomnik ofiar łódzkiego getta i obozów zagłady,51.7976057,19.4854807,monument,Unknown,Unknown
Samolot PZL.37 Łoś,50.310038,21.4611701,monument,Unknown,Unknown
Samolot An-2,50.3175543,21.442358,monument,Unknown,Unknown
Samolot PZL M18 Dromader,50.3117999,21.4616069,monument,Unknown,Unknown
Samolot PZL M-15,50.3108838,21.4613904,monument,Unknown,Unknown
Samolot An-2,50.309897,21.4623181,monument,Unknown,Unknown
Iskra,50.3090792,21.4606912,monument,Unknown,Unknown
Iryda,50.3092404,21.4608343,monument,Unknown,Unknown
Samolot Lim-5,50.3088556,21.4607067,monument,Unknown,Unknown
Obelisk tradycji ulicy Piotrkowskiej,51.7762271,19.4547482,Unknown,attraction,Unknown
Stara Lodownia,51.2316504,20.8532397,ruins,attraction,Unknown
Muzeum Ludowego Wojska Polskiego i Armii Radzieckiej,51.1567636,15.8556033,Unknown,attraction,Unknown
Geologická výstavka,50.246061,17.1388107,Unknown,attraction,Unknown
Pomnik Legionistów Puławskich,51.1877086,21.1572416,monument,Unknown,Unknown
Figura św. Floriana,50.0793597,18.0022353,monument,attraction,Unknown
Willa Gustawa Schreera,51.7716463,19.4659006,Unknown,attraction,Unknown
Figurka Matki Boskiej na drzewie,52.3950903,19.5467068,Unknown,attraction,Unknown
Kapliczka przydrożna,52.3958531,19.5486666,Unknown,attraction,Unknown
Schron pod budynkiem,50.0783539,20.067347,Unknown,attraction,Unknown
Studnia,50.0380166,19.2217479,Unknown,attraction,Unknown
Świątynia dumania,54.1728043,19.4727143,Unknown,attraction,Unknown
Kapliczka z Frasobliwym Chrystusem,50.6880669,16.2378562,wayside_shrine,attraction,Unknown
Pawilon Flüggego,50.6807784,16.2309421,ruins,attraction,Unknown
Piętrowy rower,50.686802,16.2430051,Unknown,attraction,Unknown
Zaklęta Karczma,52.9536894,17.1255743,Unknown,attraction,Unknown
tender 32D43-849,51.2135101,16.1699572,Unknown,attraction,Unknown
lokomotywa parowa Ty2-540 wraz z tendrem 32D43-849,51.2135079,16.1699348,Unknown,attraction,Unknown
Płaczący kamień,53.5613551,19.8847761,Unknown,attraction,Unknown
Lapidarium głazów w Rumianie,53.4203883,19.9112293,Unknown,attraction,Unknown
Lapidarium glazów w Rybnie,53.3804098,19.9525148,Unknown,attraction,Unknown
Heliograf,49.9943393,14.1590632,Unknown,attraction,Unknown
Grodzisko w Niewiarowie,53.3583665,22.749765,archaeological_site,attraction,Unknown
Weißstorchzentrum,51.7808514,14.0744918,Unknown,attraction,Unknown
Grodzisko Sędziszowa I,51.0359687,15.8641594,archaeological_site,attraction,Unknown
Grodzisko Sędziszowa II,51.0358948,15.8708561,archaeological_site,attraction,Unknown
Grodzisko Sędziszowa III,51.0377055,15.8742186,archaeological_site,attraction,Unknown
Figura Chrystusa,50.3750611,20.7481863,monument,Unknown,Unknown
Grodzisko Koziegłowy,52.3682386,18.0823209,archaeological_site,attraction,Unknown
Stara synagoga w Opolu,50.6682374,17.9209011,Unknown,attraction,Unknown
Powierzchniowy pomnik przyrody Kandelabry,51.7255305,14.7115865,Unknown,attraction,Unknown
"Ścieżka przyrodnicza ""Polodowcowa Dolina Drawy i Dębnicy""",53.6935583,16.1616294,Unknown,attraction,Unknown
Pawilon ogrodowy,50.349944,16.6347373,Unknown,attraction,Unknown
Mural Cisza,51.7715495,19.4512123,Unknown,attraction,Unknown
Mural 3D - wyciekający z lasu wodospad,51.7693918,19.4449193,Unknown,attraction,Unknown
Szlak Fortyfikacji Trójkąta Lidzbarskiego,54.1339724,20.2492407,Unknown,attraction,Unknown
Pomnika św.Jana Pawła II,50.2676138,23.5657975,monument,Unknown,Unknown
Wzgórze tatarskiej i,50.2647241,23.5616946,monument,Unknown,Unknown
Dzwonnica,50.2675993,23.5655443,Unknown,attraction,Unknown
Grób księcia Pawła Sapiehy-pierwszego prezesa Polskiego Czerwonego Krzyża,50.2624697,23.5553,monument,Unknown,Unknown
Ruiny Szubienicy,51.6440028,14.8214081,gallows,attraction,Unknown
Vodný vlek,49.0726113,19.6226938,Unknown,attraction,Unknown
Zródełko Radości,51.0998684,15.3798088,Unknown,attraction,Unknown
150 letni świerk Skarb,54.3229415,22.3179012,Unknown,attraction,Unknown
Szpital im. Heleny Wolf w Łodzi,51.789834,19.4538542,Unknown,attraction,Unknown
Filipek,51.208204,16.1629942,memorial,attraction,Unknown
Młyńskie koło,50.0459345,19.9348677,Unknown,attraction,Unknown
Lipa Świętego Jana Nepomucena (Drzewo Roku 2020),50.1859049,21.2289609,Unknown,attraction,Unknown
pozostałości budynków,54.3650825,19.3248287,Unknown,attraction,Unknown
"Pomnik ""Trzy Kamienie"" Protestu Robotniczego]",51.3999062,21.1629483,Unknown,attraction,Unknown
Ruiny szubienicy,50.9582537,15.9299072,gallows,attraction,Unknown
Miasto Myszy,54.1854596,15.5538845,Unknown,attraction,Unknown
Ukryta Kraina,54.1849669,15.5557582,Unknown,attraction,Unknown
Zachův palouček,50.8141031,14.1695963,monument,Unknown,Unknown
Muzeum - Zagroda młynarza,52.7261772,22.3922233,Unknown,attraction,Unknown
18. poledník,49.5956946,18.0000038,Unknown,attraction,Unknown
Okiennik,50.4538175,19.5545612,Unknown,attraction,Unknown
Schron bierny Regelbau 668,52.2264996,20.2093098,Unknown,attraction,Unknown
Суворовский колодец,51.9415568,23.9706524,Unknown,attraction,Unknown
Zagroda z Budziwoja,50.2219032,21.7580508,farm,attraction,Unknown
Zagroda z Lipnicy,50.2207262,21.7544583,farm,attraction,Unknown
Zagroda z Kopci,50.2229723,21.7526745,farm,attraction,Unknown
Zaniknutá autobusová zastávka Podbaranie,49.1849682,21.1350183,Unknown,attraction,shelter
Dawna Austeria,53.1325377,23.1608985,Unknown,attraction,Unknown
Dom rodzinny Jakuba Szapiro,53.1334745,23.1508157,Unknown,attraction,Unknown
Szkoła żydowska Tarbut,53.1322137,23.1492987,building,attraction,Unknown
Pomnik św. Jana Nepomucena,50.9794819,16.178809,monument,Unknown,Unknown
№ 3,49.2379061,23.3352454,Unknown,attraction,Unknown
Miejsce męczeństwa mieszkańców miasta i okolicy Wysoka,53.1763531,17.0591867,monument,Unknown,Unknown
Galgenberg,49.9958763,18.471378,Unknown,attraction,Unknown
Menhir,52.3556832,22.6124075,archaeological_site,attraction,Unknown
Nadbużańskie Centrum Turystyki Kajakowej,52.3997464,22.6588706,Unknown,attraction,Unknown
Stare drzewo,49.5012857,20.1483193,Unknown,attraction,Unknown
Kolumna Maryjna,50.1475067,16.6667676,monument,Unknown,Unknown
"Ścieżka Przyrodniczo-Leśna ""Nad Bukówką""",53.0256734,16.3620556,Unknown,attraction,Unknown
Obudowa sztolni kopalnianej,50.2266512,19.2729056,Unknown,attraction,Unknown
Cembrowina,50.2266395,19.2729929,Unknown,attraction,Unknown
Płuczka,50.2266306,19.2730713,Unknown,attraction,Unknown
Miejsce wypływu ropy naftowej,49.4833929,21.6239656,Unknown,attraction,Unknown
Lietuvos nepriklausomybei 100 m.,54.2482033,23.1799288,monument,Unknown,Unknown
Sztolnia Gotthelf,50.47016,18.811602,yes,attraction,Unknown
Antanas Baranauskas,54.1089066,23.3466684,monument,Unknown,Unknown
Taran wodny,53.8491319,20.3742904,Unknown,attraction,Unknown
Jaz zastawkowy,53.8619909,20.3940359,Unknown,attraction,Unknown
18. poledník východní délky,49.3390713,17.9981703,Unknown,attraction,Unknown
Wilcze doły,50.275418,18.6351565,Unknown,attraction,Unknown
Kapliczka Sobieskiego,50.0069971,18.4868062,wayside_shrine,attraction,Unknown
Agroturystyka Bogdan Andrzejewski,50.8197969,15.834607,Unknown,attraction,Unknown
Figura św. Jana Nepomucena,50.0040191,18.4617326,monument,attraction,Unknown
ЭШ-11-70,54.8615301,19.9711168,excavator,attraction,Unknown
Obelisk 500 rocznicy Bitwy pod Grunwaldem,51.2461085,22.5619162,monument,Unknown,Unknown
Доктар Айбаліт,52.1151969,23.6913232,Unknown,attraction,Unknown
