city,category,name,address,latitude,longitude,rating,user_ratings_total,administrative_region,postal_code
Warsaw,park,Karol Beyer Park,"Unnamed Road, Poland",52.234416,21.0272141,4.5,94,Województwo mazowieckie,00-375
Warsaw,park,Ogród Chiński,"Agrykola 1, Warszawa, Poland",52.21681170000001,21.032653,4.4,522,Województwo mazowieckie,03
Warsaw,park,Park Obwodu Praga Armii Krajowej,"Grochowska, Podskarbińska, Poland",52.2468286,21.0731226,4.5,1775,Masovian Voivodeship,03
Warsaw,park,Park Dolinka Szwajcarska,"Fryderyka Chopina 10, 00-559 Warszawa, Poland",52.2225,21.0222222,4.6,672,Województwo mazowieckie,00-559
Warsaw,park,Park miejski- Staw Służewiecki,"Slużew, Poland",52.1687805,21.0152117,4.6,476,Województwo mazowieckie,02-678
Warsaw,park,Park Tadeusza Mazowieckiego,"Myśliwiecka, 00-459 Warszawa, Poland",52.2225979,21.031321,4.6,107,Województwo mazowieckie,00-459
Warsaw,park,Romuald Traugutt Park,"00-001 Warsaw, Poland",52.256472,21.0029254,4.5,657,Województwo mazowieckie,00-208
Warsaw,park,Park Kaskada,"Kolektorska, 01-693 Warszawa, Poland",52.27327769999999,20.9700575,4.4,1371,Województwo mazowieckie,03
Warsaw,park,Forty Korotyńskiego Park,"Władysława Korotyńskiego, 02-121 Warszawa, Poland",52.2004187,20.9739081,4.5,993,Województwo mazowieckie,02-121
Warsaw,park,Park Polskich Wynalazców,"02-776 Warsaw, Poland",52.1525218,21.0533087,4.5,227,Województwo mazowieckie,02-796
Warsaw,park,Kamionkowskie Błonia Elekcyjne w Warszawie,"Stanisława Augusta, Warszawa, Poland",52.2434818,21.0653597,4.7,2180,Województwo mazowieckie,03
Warsaw,park,Park Skaryszewski,"aleja Zieleniecka 2, Warszawa, Poland",52.2445935,21.0579226,4.7,44,Województwo mazowieckie,03
Warsaw,park,Lakes in the Arkadia Park,"Piaseczyńska 4, 00-765 Warszawa, Poland",52.191547,21.0300532,4.8,55,Województwo mazowieckie,00-765
Warsaw,hospital,Medicover Hospital | Warsaw,"Aleja Rzeczypospolitej 5, 02-972 Warszawa, Poland",52.1556289,21.0788493,3.4,1020,Województwo mazowieckie,02-972
Warsaw,hospital,The Infant Jesus Teaching Hospital,"Williama Heerleina Lindleya 4, 02-005 Warszawa, Poland",52.2243321,20.9976381,2.5,535,Województwo mazowieckie,02-013
Warsaw,hospital,„Bielański” Hospital,"Cegłowska 80, 01-809 Warszawa, Poland",52.2867672,20.951251,2.3,1497,Województwo mazowieckie,00-809
Warsaw,hospital,"Mazovian ""Bródnowski"" Hospital","Ludwika Kondratowicza 8, 03-242 Warszawa, Poland",52.2909474,21.0445184,2.5,1008,Województwo mazowieckie,03-242
Warsaw,hospital,Southern Hospital,"Rotmistrza Witolda Pileckiego 99, 02-781 Warszawa, Poland",52.1465191,21.0356296,3.4,605,Województwo mazowieckie,02-781
Warsaw,hospital,Carolina Medical Center,"Pory 78, 02-757 Warszawa, Poland",52.1899424,21.0449948,3.2,656,Województwo mazowieckie,02-757
Warsaw,hospital,Pediatric Hospital of the Medical University of Warsaw,"Żwirki i Wigury 63A, 02-091 Warszawa, Poland",52.2071553,20.9831885,3.5,1081,Województwo mazowieckie,02-109
Warsaw,hospital,Czerniakowski Hospital Sp. z o. o.,"Stępińska 19/25, 00-739 Warszawa, Poland",52.205163,21.0370657,3.0,712,Województwo mazowieckie,00-739
Warsaw,hospital,Princess Anna Mazowiecka Clinical Hospital,"Karowa 2, 00-315 Warszawa, Poland",52.2450759,21.0218288,3.5,477,Województwo mazowieckie,00-315
Warsaw,hospital,LUX MED Szpital św. Elżbiety,"Seweryna Goszczyńskiego 1, 02-616 Warszawa, Poland",52.1954287,21.0211588,4.0,416,Województwo mazowieckie,02-616
Warsaw,hospital,Szpitalna Izba Przyjęć,"ul. Banacha 1 a, Blok D, parter, Poland",52.20856819999999,20.9834636,2.0,234,Województwo mazowieckie,02-097
Warsaw,hospital,Szpital Praski p.w. Przemienienia Pańskiego,"al. „Solidarności” 67, 03-401 Warszawa, Poland",52.2515553,21.029247,3.1,770,Województwo mazowieckie,03-401
Warsaw,hospital,Poliklinika II Samodzielnego Publicznego Dziecięcego Szpitala Klinicznego w Warszawie,"Żwirki i Wigury 63A, 02-091 Warszawa, Poland",52.2078329,20.9832801,3.6,44,Województwo mazowieckie,02-097
Warsaw,hospital,LUX MED hospital,"Puławska 455, 02-801 Warszawa, Poland",52.138301,21.018884,4.2,280,Województwo mazowieckie,02-819
Warsaw,hospital,Warsaw Hospital for Children,"Mikołaja Kopernika 43, 00-328 Warszawa, Poland",52.2376704,21.0194377,3.9,638,Województwo mazowieckie,00-328
Warsaw,hospital,Medical Center Enel-Med,"Uwaga: Wjazd od, Aleja Solidarności, Karolkowa 128, 01-195 Warszawa, Poland",52.2364526,20.9752136,3.5,339,Województwo mazowieckie,01-197
Warsaw,hospital,Szpital SOLEC,"Solec 93, 00-382 Warszawa, Poland",52.2356827,21.0312475,3.0,345,Województwo mazowieckie,00-382
Warsaw,hospital,Medical Center MML,"Bagno 2/lokal usługowy 7 (wejście E, 00-112 Warszawa, Poland",52.23580889999999,21.0053285,3.8,268,Województwo mazowieckie,00-112
Warsaw,hospital,Centrum Medyczne Żelazna sp z o.o.,"Żelazna 90, 01-004 Warszawa, Poland",52.2408846,20.9866742,4.0,701,Województwo mazowieckie,01-004
Warsaw,hospital,Medical Center Medicenter,"Wołoska 88, 02-507 Warszawa, Poland",52.2013983,21.0008909,2.9,201,Województwo mazowieckie,02-507
Warsaw,hospital,NFOZ ODDZIAL MAZOWIECKI,"00-694 Warsaw, Poland",52.2262243,21.0038876,3.0,2,Województwo mazowieckie,00-613
Warsaw,hospital,Medical Clinic IBIS,"Kacza 8, wejście od ul. Okopowej, wjazd na parking przyszpitalny „GRYF” od ul. Żytniej, 01-013 Warszawa, Poland",52.2409012,20.9801125,3.7,78,Województwo mazowieckie,01-013
Warsaw,hospital,Lądowisko Banacha-Szpital Pediatryczny,"Księcia Trojdena, 02-109 Warszawa, Poland",52.2087351,20.9827227,4.1,7,Województwo mazowieckie,02-097
Warsaw,hospital,Nowogrodzka Szpital,"Nowogrodzka 59, 02-005 Warszawa, Poland",52.22565179999999,21.000491,3.7,11,Województwo mazowieckie,02-006
Warsaw,hospital,Samodzielny Publiczny Szpital Kliniczny,"Czerniakowska 231, 00-416 Warszawa, Poland",52.229855,21.031712,3.3,235,Województwo mazowieckie,00-416
Warsaw,hospital,LUXMED,"Szamocka 6, 01-748 Warszawa, Poland",52.2575519,20.9595305,4.5,381,Województwo mazowieckie,01-748
Warsaw,hospital,Uniwersyteckie Centrum Zdrowia Kobiety i Noworodka WUM,"plac Sokratesa Starynkiewicza 1, 02-015 Warszawa, Poland",52.2242915,20.9952391,3.7,305,Województwo mazowieckie,02-015
Warsaw,hospital,Damian Medical Center,"Foksal 3/5, 00-366 Warszawa, Poland",52.233675,21.023343,3.4,202,Województwo mazowieckie,00-366
Warsaw,hospital,Szpital Orłowskiego,"Czerniakowska 231, 00-416 Warszawa, Poland",52.22961549999999,21.0320992,3.5,183,Województwo mazowieckie,00-416
Warsaw,hospital,Centrum Medyczne Medicover Inflancka,"Inflancka 5, 00-189 Warszawa, Poland",52.2545982,20.9923633,4.1,381,Województwo mazowieckie,00-189
Warsaw,hospital,Grochowski Hospital Admissions,"Grenadierów 51, 04-073 Warszawa, Poland",52.2420076,21.0786398,2.8,55,Województwo mazowieckie,04-073
Warsaw,hospital,Platinum Hospitals S.A.,"Seweryna Goszczyńskiego 1, 02-616 Warszawa, Poland",52.19544519999999,21.0214819,4.5,2,Województwo mazowieckie,02-616
Warsaw,hospital,Centrum Medyczne Alfa-Lek Warszawa,"Nowy Świat 58A, 00-363 Warszawa, Poland",52.23563540000001,21.0187586,3.7,385,Województwo mazowieckie,00-363
Warsaw,hospital,Military Institute of Aviation Medicine,"Zygmunta Krasińskiego 54/56, 01-755 Warszawa, Poland",52.26142549999999,20.9647081,3.4,234,Województwo mazowieckie,01-755
Warsaw,hospital,Centrum Medicover Atrium,"Warszawa Atrium, al. Jana Pawła II 27, 00-867 Warszawa, Poland",52.237727,20.9953381,4.0,529,Województwo mazowieckie,00-867
Warsaw,hospital,POLMED,"Twarda 18, 00-105 Warszawa, Poland",52.2347332,20.9991056,3.7,674,Województwo mazowieckie,00-105
Warsaw,hospital,Prosektorium Szpital Banacha,"Adolfa Pawińskiego 3B, 02-106 Warszawa, Poland",52.2077371,20.9803164,2.6,5,Województwo mazowieckie,02-106
Warsaw,hospital,"Salve Medica Warszawa (Klinika, Centrum Medyczne, Przychodnia, Klinika Płodności, Punkt Pobrań)","Aleja Wilanowska 365/2, 02-665 Warszawa, Poland",52.1788102,21.011634,4.7,1720,Województwo mazowieckie,02-665
Warsaw,hospital,Centrum Medyczne Damiana Wałbrzyska,"Wałbrzyska 46, 02-739 Warszawa, Poland",52.1733805,21.0224718,2.8,663,Województwo mazowieckie,02-739
Warsaw,hospital,Gamma Medical Center Sp o.o.,"Władysława Broniewskiego 3/01-785, 01-785 Warszawa, Poland",52.26241280000001,20.9773056,3.9,184,Województwo mazowieckie,01-785
Warsaw,hospital,Emergency room of Karowa Hospital,"Wybrzeże Kościuszkowskie 51, 05-077 Warszawa, Poland",52.2451563,21.0224524,3.7,22,Województwo mazowieckie,00-315
Warsaw,hospital,Medical University of Warsaw,"Adolfa Pawińskiego 7, 00-001 Warszawa, Poland",52.20606309999999,20.9852253,5.0,1,Województwo mazowieckie,02-143
Warsaw,hospital,Medicover Center,"Aleje Jerozolimskie 96, 00-807 Warszawa, Poland",52.2224748,20.9787825,3.9,619,Województwo mazowieckie,00-807
Warsaw,hospital,Wojewódzki Szpital Zakaźny w Warszawie,"Wolska 37, 01-201 Warszawa, Poland",52.2342431,20.9710454,4.1,366,Województwo mazowieckie,01-201
Warsaw,hospital,Centralny Szpital Kliniczny MSWiA w Warszawie | Klinika Chorób Dziecięcych i Noworodkowych | blok U,"02-001 Warsaw, Poland",52.1993062,20.997793,4.8,22,Województwo mazowieckie,02-507
Warsaw,hospital,enel-med Blue City,"Al. Jerozolimskie 179 C.H Blue City, 02-222 Warszawa, Poland",52.21273799999999,20.955652,4.1,486,Województwo mazowieckie,02-222
Warsaw,hospital,Centrum Medyczne PZU Zdrowie Warszawa Chmielna,"Chmielna 71, 00-801 Warszawa, Poland",52.22839519999999,20.9993077,4.4,264,Województwo mazowieckie,00-801
Warsaw,hospital,Mía,"Nowolipki, 00-001 Warszawa, Poland",52.24440870000001,20.9820359,0.0,0,Województwo mazowieckie,01-025
Warsaw,hospital,POLMED,"Wołoska 16, 02-675 Warszawa, Poland",52.1814613,21.0034828,3.8,490,Województwo mazowieckie,02-675
Warsaw,hospital,Centru Ecology,"00-001 Warsaw, Poland",52.2296756,21.0122287,0.0,0,Województwo mazowieckie,00-001
Warsaw,hospital,POLMED,"Grzybowska 61, 00-844 Warszawa, Poland",52.2331995,20.9872539,3.6,323,Województwo mazowieckie,00-844
Warsaw,hospital,Medic House - Warsaw,"Biały Kamień 7, 02-593 Warszawa, Poland",52.2069616,20.9959889,4.1,64,Województwo mazowieckie,02-593
Warsaw,hospital,Szpital Nowowiejski,"Nowowiejska 27, 00-665 Warszawa, Poland",52.21986949999999,21.008192,2.7,30,Województwo mazowieckie,00-665
Warsaw,hospital,enel-med oddział Warsaw Spire Warszawa,"od strony ulicy, plac Europejski, Towarowa 2c, 00-844 Warszawa, Poland",52.2325077,20.983403,4.8,196,Województwo mazowieckie,00-844
Warsaw,hospital,Institute of Psychiatry and Neurology,"Jana III Sobieskiego 9, 02-957 Warszawa, Poland",52.1722774,21.065264,3.2,309,Województwo mazowieckie,02-957
Warsaw,hospital,POLMED,"Targowa 24, 03-733 Warszawa, Poland",52.25002000000001,21.0422247,3.9,419,Województwo mazowieckie,03-733
Warsaw,hospital,Centrum Medyczne Medicover Grochowska,"Grochowska 306/308, 03-840 Warszawa, Poland",52.2471171,21.0626215,4.4,302,Województwo mazowieckie,03-840
Warsaw,hospital,Centrum Zdrowia Woli i Śródmieścia,"Grzybowska 34, 00-863 Warszawa, Poland",52.2356949,20.9941515,3.0,4,Województwo mazowieckie,00-891
Warsaw,hospital,Healthup Sp. Z O.o.,"Twarda 18, 00-105 Warszawa, Poland",52.2344307,20.9993429,3.0,1,Województwo mazowieckie,00-105
Warsaw,hospital,CMS - Centrum Medycyny Sportowej Warszawa,"Wawelska 5, 02-034 Warszawa, Poland",52.21323940000001,20.9926701,3.4,190,Województwo mazowieckie,02-061
Warsaw,school,The British School Warsaw,"Main school, Ul. Limanowskiego 15, 02-943 Warszawa, Poland",52.189543,21.0549092,3.1,98,Województwo mazowieckie,02-943
Warsaw,school,International American School of Warsaw,"Stefana Dembego 18, 02-796 Warszawa, Poland",52.132875,21.073223,4.0,46,Województwo mazowieckie,02-797
Warsaw,school,International European School in Warsaw,"Wiertnicza 140, 02-952 Warszawa, Poland",52.1772624,21.0756141,2.9,61,Województwo mazowieckie,02-952
Warsaw,school,International Trilingual School of Warsaw (ITSW) Trójjęzyczna szkoła podstawowa,"Królowej Aldony 23/lok 25, 03-928 Warszawa, Poland",52.2343262,21.0553202,4.1,51,Województwo mazowieckie,03-928
Warsaw,school,Warsaw Montessori High School IB,"W. Pytlasińskiego 13, 00-777 Warszawa, Poland",52.201609,21.0310908,3.8,10,Województwo mazowieckie,00-777
Warsaw,school,Monnet International School,"Stępińska 13, 00-739 Warszawa, Poland",52.2038641,21.0375766,4.1,21,Województwo mazowieckie,00-739
Warsaw,school,"International American School of Warsaw, Small School, Warszawa, Poland","Antoniego Chodorowskiego 12, 02-796 Warszawa, Poland",52.13155769999999,21.0760753,3.7,3,Województwo mazowieckie,02-797
Warsaw,school,British Primary School of Wilanow,"Prymasa Augusta Hlonda 12, 02-972 Warszawa, Poland",52.158492,21.066388,4.8,25,Województwo mazowieckie,02-972
Warsaw,school,Polish British Academy of Warsaw,"Wiertnicza 75, 02-952 Warszawa, Poland",52.1722927,21.0803256,4.3,18,Województwo mazowieckie,02-952
Warsaw,school,Thames British School (Ochota Campus),"Wawelska 66/74, 02-034 Warszawa, Poland",52.216673,20.984424,4.3,50,Województwo mazowieckie,02-034
Warsaw,school,Thames British School (Park Campus),"Usypiskowa 5, 02-386 Warszawa, Poland",52.2020557,20.9613066,4.9,30,Województwo mazowieckie,02-386
Warsaw,school,American School of Warsaw,"Warszawska 202, 05-520 Bielawa, Poland",52.11296489999999,21.1160284,4.1,82,Województwo mazowieckie,05-520
Warsaw,school,Multischool International Primary and Secondary School,"Niedźwiedzia 46, 02-666 Warszawa, Poland",52.17723909999999,21.0200873,3.2,88,Województwo mazowieckie,02-666
Warsaw,school,The British School Warsaw - Early Years Centre,"Early Years Centre, Jarosława Dąbrowskiego 84, 02-571 Warszawa, Poland",52.2006445,21.0083151,3.7,9,Województwo mazowieckie,02-571
Warsaw,school,VANCOUVER SCHOOLS Dwujęzyczna Angielsko Polska Szkoła Podstawowa International Elementary School,"Globusowa 38, 02-447 Warszawa, Poland",52.2102549,20.912748,4.2,30,Województwo mazowieckie,02-436
Warsaw,school,Thames British School (Mokotów Primary Campus),"Józefa i Jana Rostafińskich 1, 02-593 Warszawa, Poland",52.2072193,20.9971422,4.7,31,Województwo mazowieckie,02-593
Warsaw,school,Canadian Primary School,"Bełska 7, 02-638 Warszawa, Poland",52.1917217,20.9988727,3.8,22,Województwo mazowieckie,02-638
Warsaw,school,Warsaw Montessori Middle School,"Tatrzańska 5A, 00-742 Warszawa, Poland",52.2049798,21.0353355,2.6,10,Województwo mazowieckie,00-742
Warsaw,school,Warsaw Bilingual School Bilingual Primary School No. 77,"Radarowa 6, 02-137 Warszawa, Poland",52.1913306,20.9657089,2.9,28,Województwo mazowieckie,02-137
Warsaw,school,MyVinci School & Preschool,"Czerska 14, 00-732 Warszawa, Poland",52.2045402,21.0458934,3.6,20,Województwo mazowieckie,00-732
Warsaw,school,Społeczne Liceum Ogólnokształcące z Maturą Międzynarodową IB World School 1531 Raszyńska,"Raszyńska 22, 02-026 Warszawa, Poland",52.2209236,20.9892427,4.2,12,Województwo mazowieckie,02-026
Warsaw,school,Prywatna Polsko-Angielska Szkoła Podstawowa Edison,"Królewicza Jakuba 69, 02-954 Warszawa, Poland",52.1751786,21.0725691,3.8,28,Województwo mazowieckie,02-954
Warsaw,school,International Trilingual School of Warsaw (ITSW) Trójjęzyczna szkoła podstawowa,"Alfreda Nobla 16, 03-930 Warszawa, Poland",52.2336639,21.0596306,3.7,3,Województwo mazowieckie,03-930
Warsaw,school,Batory High School,"Myśliwiecka 6, 00-459 Warszawa, Poland",52.2226885,21.0345678,3.6,258,Województwo mazowieckie,00-459
Warsaw,school,Szkoła Międzynarodowa The International School,"Jagielska 2, 02-886 Warszawa, Poland",52.1122147,21.03999,4.2,10,Województwo mazowieckie,02-886
Warsaw,school,Female Private Schools them. Cecilia Plater-Zyberkówny,"Piękna 24/26, 00-549 Warszawa, Poland",52.2238386,21.0179987,3.8,61,Województwo mazowieckie,00-549
Warsaw,school,Sapiens UP School,"Bitwy Warszawskiej 1920 r. 7, 02-366 Warszawa, Poland",52.2123996,20.9718287,4.7,30,Województwo mazowieckie,02-366
Warsaw,school,Academy International Karolkowa 49 Dwujęzyczna Szkoła Podstawowa,"Karolkowa 49, 01-203 Warszawa, Poland",52.2342449,20.976515,3.5,14,Województwo mazowieckie,01-203
Warsaw,school,Private High School 32,"Zbierska 5, 00-745 Warszawa, Poland",52.2030544,21.0354089,3.8,13,Województwo mazowieckie,00-745
Warsaw,school,Prince Józef Poniatowski Fifth Secondary Comprehensive School,"Nowolipie 8, 00-150 Warszawa, Poland",52.24453459999999,20.9952926,4.4,55,Województwo mazowieckie,00-150
Warsaw,school,WBS - Polsko-Niemiecka Szkoła Spotkań i Dialogu im. Willy’ego Brandta,"Św. Urszuli Ledóchowskiej 3, 02-972 Warszawa, Poland",52.157731,21.0691614,3.7,46,Województwo mazowieckie,02-972
Warsaw,school,Kanadyjskie Przedszkole w Warszawie,"Ignacego Krasickiego 53, 02-608 Warszawa, Poland",52.1959212,21.0191246,4.5,21,Województwo mazowieckie,02-608
Warsaw,school,Warsaw School of Economics,"al. Niepodległości 162, 02-554 Warszawa, Poland",52.2089374,21.0087369,3.7,489,Województwo mazowieckie,02-554
Warsaw,school,Thames British School (Mokotów High School Campus),"Domaniewska 50, 02-672 Warszawa, Poland",52.1836762,20.9953747,4.1,30,Województwo mazowieckie,02-672
Warsaw,school,Niepubliczna Szkoła Podstawowa Warsaw Montessori School,"Szwoleżerów 4, 00-464 Warszawa, Poland",52.2165219,21.0426736,3.9,11,Województwo mazowieckie,00-464
Warsaw,school,High School T Reytana,"Wiktorska 30/32, 02-587 Warszawa, Poland",52.2001053,21.0149532,3.0,128,Województwo mazowieckie,02-587
Warsaw,school,Warsaw Film School,"Gen. Zajączka 7, 01-518 Warszawa, Poland",52.2604141,20.9920158,3.0,170,Województwo mazowieckie,00-001
Warsaw,school,XI High School Mikołaj Rej in Warsaw,"plac Stanisława Małachowskiego 1, 00-063 Warszawa, Poland",52.2387465,21.0106874,3.6,89,Województwo mazowieckie,00-063
Warsaw,school,33 Copernicus High School,"Józefa Bema 76, 01-225 Warszawa, Poland",52.2309855,20.9592626,3.6,85,Województwo mazowieckie,01-225
Warsaw,school,The Swan School Warszawa - matura międzynarodowa - studia za granicą,"Nowogrodzka 56A, 00-695 Warszawa, Poland",52.2280707,21.0065896,4.4,38,Województwo mazowieckie,00-695
Warsaw,school,Edu & More - Polish Language School for Foreigners,"Nowogrodzka 44, 00-695 Warszawa, Poland",52.228322,21.0091941,4.9,543,Województwo mazowieckie,00-695
Warsaw,school,Private High School and Middle School Leaders,"Bobrowiecka 9, 00-728 Warszawa, Poland",52.2002563,21.0443098,4.2,61,Województwo mazowieckie,00-728
Warsaw,school,Montessori City - Warsaw,"Zygmunta Słomińskiego 7, 00-001 Warszawa, Poland",52.2569957,20.9920004,5.0,3,Województwo mazowieckie,00-195
Warsaw,school,The International School,"Działkowa 34, 05-500 Józefosław, Poland",52.1067245,21.050135,3.9,7,Województwo mazowieckie,05-500
Warsaw,school,International Preschool of Warsaw,"Kalatówki 24, 02-702 Warszawa, Poland",52.1877706,21.0256956,4.5,8,Województwo mazowieckie,02-702
Warsaw,school,Warsaw University of Technology Business School,"Koszykowa 79, 02-008 Warszawa, Poland",52.223012,21.0006079,4.1,50,Województwo mazowieckie,02-008
Warsaw,school,Lauder-Morasha School Team,"Hipolita Wawelberga 10, 01-188 Warszawa, Poland",52.2360503,20.9694294,3.5,28,Województwo mazowieckie,01-188
Warsaw,school,School of Computer Science,"Józefa Lewartowskiego 17, 00-169 Warszawa, Poland",52.2491849,20.9896289,4.3,80,Województwo mazowieckie,00-169
Warsaw,school,International Trilingual School of Warsaw (ITSW) Trójjęzyczny żłobek i przedszkole,"Jana Styki 17/19, 03-928 Warszawa, Poland",52.2339418,21.0570237,4.6,11,Województwo mazowieckie,03-928
Warsaw,school,University of Economics and Human Sciences,"Okopowa 59, 01-043 Warszawa, Poland",52.2503591,20.9792862,2.8,630,Województwo mazowieckie,01-043
Warsaw,school,Bednarska Primary School,"Kawalerii 5, 00-468 Warszawa, Poland",52.2175732,21.0395936,3.9,19,Województwo mazowieckie,00-468
Warsaw,school,International Trilingual School of Warsaw (ITSW) Trójjęzyczny żłobek i przedszkole językowe,"Karowa 14/16, 00-324 Warszawa, Poland",52.2428076,21.0178528,4.3,16,Województwo mazowieckie,00-324
Warsaw,school,British School Warszawa Ochota,"Białobrzeska 4, 02-380 Warszawa, Poland",52.2081076,20.9692681,5.0,45,Województwo mazowieckie,02-380
Warsaw,school,Cambridge School of English,"Widok 10/LU1, 00-023 Warszawa, Poland",52.2314677,21.0148535,4.2,60,Województwo mazowieckie,00-023
Warsaw,school,Szkoła Języka Polskiego Together,"Nowogrodzka 47A/3 piętro, 00-695 Warszawa, Poland",52.2277267,21.0082358,4.3,361,Województwo mazowieckie,00-695
