name,latitude,longitude
Dworzec PKP Bąk,53.9443507,18.0260468
Dworzec PKP Olpuch Wdzydze (niecz.),54.0288562,18.0175903
Bitwa pod Płowcami 1331,52.6204964,18.635772
Unnamed,49.5227148,16.2611322
Kašna Cyrila a Metoděje,49.5231447,16.2606531
EC1 Zachód,51.7673726,19.4679757
EC1 Wschód,51.7679886,19.4699334
Dworek modrzewiowy Kałamarzyk,51.0368972,20.8365481
Unnamed,51.0701088,15.8621711
Zespół Pałacowy Tarnowskich,50.6703871,20.6757298
Zabytkowa studnia,50.6701494,20.6759392
Unnamed,50.7795351,16.0296443
ДАК Гродзенскага УР,53.8428822,23.6724733
ДАП Гродзенскага УРа,53.862981,23.633291
Brama Przejścia,50.1065832,19.2102393
Zabytkowy Młyn Jędrów,51.0240757,20.8303995
Sloní kameny,50.8017026,14.8536947
ДАК Гродзенскага УР,53.8443531,23.6531054
Капліца Божай Міласэрнасці (1889),53.7961763,23.6616193
Гарадзішча (11-13ст),53.4617208,23.8745714
Царква Святога Мікалая (1862),53.4740057,23.978844
Zamek w Piotrkowie Trybunalskim-Bykach,51.4368179,19.6618732
Willa Rassalskich,51.7561929,19.4604627
Stolarnia,49.8855399,19.2195469
Unnamed,50.2840001,18.8768362
Tor kartingowy WallraV Race Center,51.939841,15.6005697
Cerkiew pw. Narodzenia Przenajświętszej Bogurodzicy,52.9713744,23.7119297
Kaplička,50.2777229,14.3679365
Cmentarzysko kurhanowe,54.3963102,17.733737
Cmentarzysko kurhanowe,54.3880456,17.7361546
Cmentarz Kolonistów,52.31682,20.3977682
Matka Boží před Týnem,50.0877109,14.4227066
Cmentarz wojenny nr 226 - Zawadka Brzostecka,49.9007043,21.3793033
Unnamed,50.9974139,16.1292783
Wapienik,50.8781123,15.9609342
Niemiecki nazistowski obóz pracy Treblinka I (KL),52.6173781,22.0398763
Miejsce Straceń,52.6115366,22.0424186
Царква Нараджэння Божай Маці (1869),52.0505402,23.7028363
Царква Арханёла Міхала (1780),52.2700853,23.9943727
Калона Божай Мацi (18 ст.),52.2037687,23.6868975
Царква Праабражэння Гасподняга (1877),52.3257573,23.6134415
Kościół pw. Matki Bożej Częstochowskiej,49.5828522,19.1530041
Руины Синагоги Главной (19в.),52.3663955,23.374916
Могілкі старыя каталіцкія,52.3738333,23.3685479
Храм Архангела Міхаіла (2002),52.3894741,23.4155607
Былы кальвінскі збор (XVIII - XIX стст.),52.3925309,23.4099736
Царква Святой Тройцы (1775),52.4085001,23.6271126
Касцёл Найсвяцейшага Сэрца Езуса (1934),52.3158152,23.9196243
Pałac w Sątopach-Samulewie,54.0752973,21.0400021
Pałac w Starym Kisielinie,51.9351112,15.5903748
Unnamed,49.6880379,19.2020428
Касцёл Святога Антонія Падуанскага (1863),53.2909972,23.9329409
Unnamed,54.0713825,15.0816466
Instytut Nauk o Żywności i Agrotechniki - INŻA,52.1256523,15.591693
Kościół Nawiedzenia NMP,52.115813,15.7178247
Brama Wysoka,53.9116356,15.1972871
Dworzec PKP Karsin,53.8964887,17.9305817
Fort X Bateria Nadbrzeżna,52.9983631,18.569154
Hangar lotniczy,54.1491015,15.3330747
Kościół Macierzyństwa Najświętszej Marii Panny,54.0639613,15.2669218
Bednářství,49.6077381,18.2525853
Kovář a Podkovář,49.6077889,18.2523253
"Kočáry, zemědělské stroje",49.6076438,18.2523283
Obytný dům,49.6076756,18.2525017
Unnamed,50.056202,23.9683978
Szczelina wiatrowa (mała),50.7024715,16.2036932
Szczeliny wiatrowe,50.7056166,16.1967553
Głazowisko pod Garbatką,50.6784701,16.2258949
Cerkiew Narodzenia Najświętszej Maryi Panny,49.553547,22.3959245
Wodospad,53.1712279,18.0375875
Ruiny klasztoru Karmelitów Bosych w Zagórzu,49.5006885,22.2726351
Bývalý převoznický domek,50.2253172,14.6233552
Unnamed,50.8994177,15.7543485
Katedra Świętego Marcina i Świętego Mikołaja,53.1228727,17.9990803
Urząd Pocztowy,52.4531174,14.8762633
Zespół Szkół Ekonomicznych w Ośnie lubuskim;Gmach dawnego Seminarium Nauczycielskiego,52.4470877,14.8808666
Pomnik Sapera,54.0914798,18.7785726
Budynek obserwatorium,50.6840056,16.230972
Pomnik Jana Pawła II,54.0911211,18.7688914
Śluza Piaski,54.252009,21.5790174
Czerwone Skałki,50.682125,16.263665
"Fort 47 ""Łysa Góra""",50.1124919,19.9732379
Unnamed,51.1813261,14.0115297
Bosý chodníček,49.537788,18.1916183
Wał kultowy,50.8344335,16.7155079
Wał kultowy,50.8363989,16.7142409
Wał kultowy,50.8326067,16.7136695
Váňův kámen,49.5909518,18.1297583
Molo w Chłopach,54.2527425,15.9837201
Kościół parafialny pw. Bożego Ciała i św. Jadwigi,52.1375607,19.5515843
Dwór w Krzyżanowie,52.1837339,19.4529477
Kościół parafialny pw. św. Marii Magdaleny,52.1649452,19.5008102
Mofeta im. Prof. Henryka Świdzińskiego,49.3877521,20.9028316
Ruina wieży,50.7622769,16.8146355
Kamieniołom starożytny,50.8741826,16.687976
Unnamed,50.7575002,16.7870525
Bacówka,49.465322,20.4720146
Schubertův dům,50.1183014,16.8957115
Szczelina wiatrowa,50.7077386,16.190264
49 Baza Lotnicza,54.2556464,18.659062
Zabytkowa remiza strażacka,49.7989821,19.7622938
Lapidarium,53.4003952,19.5822923
Unnamed,51.347686,19.0324836
GEOPARK - Kopalnia Św. Jana w Krobicy,50.9302945,15.3681593
Napoleon,50.2426423,19.7852138
Tężnia solankowa,52.1636899,20.8007853
Pałac w Prusach,50.7581911,16.9315323
Pałac w ruinie,50.611452,16.6741677
Wiatrak ceglany (ruina),50.568669,16.6776879
Młyn rodziny Thiel,50.5853014,18.5206033
Dwór Michałowskich,49.7629641,20.4525703
Pałac w Olszanicy,49.4757488,22.4480439
Ruiny Zamku Dybowskiego,53.001167,18.6000188
Kościół Matki Boskiej Różańcowej,51.9591235,23.2580212
"Rozella królewska, Szkarłatka królewska",50.6699504,16.1414907
Pałac w Pęgowie,51.2475171,16.9319662
Wieża w Chełmie-Bieławinie,51.1557278,23.4747582
Pustelnia św. Urbana,49.8352007,20.5803573
Stezka v oblacích,50.1494894,16.8289724
Klasycystyczny pałac Salischów,51.4838881,17.2309312
Park Dinozaurów,50.4783562,16.3393624
Pawilon Oficerski,50.7956724,15.8293461
Kaplica pw. Świętej Anny,50.7861425,15.8464401
Chrámek noci a poznání,50.0713742,14.3791108
Diabelski Kamień,49.8026814,20.1693863
Mýtní stanice,50.0182344,17.0714987
Dworzec Kolei Grójeckiej Pawłowice Kopana,51.944806,20.8680371
Wieża Jordanka,50.0543174,19.9373044
Lubelski Ośrodek Doradztwa Rolniczego,52.0750215,23.1665901
Wioska Ginących Zawodów,52.0792654,23.1252536
Unnamed,52.077387,23.1265366
Stajnia murowana,52.0786902,23.127849
"Gutowo, sub-camp of Stutthof concentration camp",53.4459978,19.9190408
Kościół świętych Piotra i Pawła,49.5996226,22.1341871
Bydgoski Tramwaj Wodny,53.1203865,18.0289016
Bydgoski Tramwaj Wodny,53.1234695,18.0001715
Bydgoski Tramwaj Wodny,53.122844,18.0034237
Bydgoski Tramwaj Wodny,53.1227205,18.0040483
Bydgoski Tramwaj Wodny,53.123062,18.002714
Bydgoski Tramwaj Wodny,53.1230479,18.0025919
Wapiennik,51.178453,15.6939137
Ruiny Cerkwi Pokrowy NMP,49.4323521,22.1035951
Cerkiew Świętych Piotra i Pawła,49.500719,22.0320817
Kapliczka Parfialna,49.5862561,20.7325527
Schuckmannsche Grabkapelle,53.3296816,14.2439375
Park Dworski,50.1797312,17.6717284
Pałac w Grabiszycach Średnich,51.017148,15.2009196
Cerkiew greckokatolicka św. Michała,49.7581356,22.2386959
Kościół pw. Trójcy Świętej,52.5758468,15.6847074
Dwór barokowy z II połowy XVIII w.,52.5789387,15.6789852
Świątynia Matyldy,50.8844175,17.8484889
Urząd Miejski w Lubniewicach,52.5123407,15.2449031
Zamek Książąt Lubomirskich (Nowy Zamek),52.5174243,15.2448609
Unnamed,52.5136717,15.2467618
Dawny wiatrak,51.2397435,15.8160154
Barokowa kaplica z XVIII w.,50.1916298,17.7272168
Plebania z XVIII/XIX w.,50.1914681,17.7272728
Synagoga,49.5542317,21.686037
Unnamed,50.1063544,19.5448499
Kościół pw. Wniebowzięcia Najświętszej Maryi Panny,52.4968533,14.9187373
Ruiny kościoła św. Szymona i Judy w Wojnowicach,50.115436,17.8832778
Plebania,51.8983408,21.6172616
Baszta 24,54.5452189,17.7511764
Syrenka Warszawska,52.2497895,21.0121737
Palmiarnia Miejska,50.3012866,18.6695918
Potop,53.1262348,18.0059965
Zamek Kamieniec,49.7424618,21.7864669
Zabytkowa kaplica Matki Bożej Różańcowej,49.9990443,18.2887893
Cmentarz Komunalny,51.1075884,15.5869996
Vikštejn,49.8048453,17.7733724
"OWŚ Punkt Oporu ""Nowa Wieś"" Schron Bojowy nr 30",50.2835319,18.8508818
"OWŚ Punkt Oporu ""Nowa Wieś"" Schron Altyleryjski nr 32",50.2798114,18.8478853
"OWŚ Punkt Oporu ""Nowa Wieś"" Schron Bojowy PPanc. nr 34",50.2722766,18.8478712
"OWŚ Punkt Oporu ""Nowa Wieś"" Schron Pozorny-Uzbrojony nr 146",50.2701428,18.8501826
Mur Graniczny,49.742542,21.7865419
Меморіал Українським Січовим стрільцям та воїнам УГА,49.8536575,23.9958206
Ruiny Dworu Bartniki,51.1175109,15.4870792
Wiadukt kolejowy w Bolesławcu,51.2683291,15.5526627
Unnamed,52.7024513,16.6056939
Ranczo Bielowicko,49.8255852,18.8646375
Kościół pw. Najświętszej Maryi Panny,51.0812041,15.4383667
Unnamed,51.3237991,16.0411437
Schron bojowy n.r 727,52.0323083,15.578991
bunkier (schron) fortyfikacja 1940,52.0339498,15.5666858
Schron bojowy n.r 734,52.0337492,15.5601477
Kościół pw. Matki Bożej Królowej Polski,53.5217017,15.7043838
Pałac Łagów,51.1697328,15.039547
Zamek w Piotrowicach Świdnickich,50.9376457,16.4573567
Unnamed,49.024214,19.5606614
Unnamed,50.1775154,23.4021004
Триумфальная колонна,54.7199171,20.5013521
Kościół pw św. Mikołaja,51.7490479,23.2831819
Kaplica pw św. Anny,52.1222521,23.4187718
Kościół pw. Świętego Kazimierza i Matki Bożej Ostrobramskiej,51.2414201,16.0278681
Mars,49.9996328,19.408677
Zamek w Jędrzychowie,51.4574552,16.0286527
Willa Szypowskiego,50.4141775,21.7474099
Unnamed,49.8717695,18.8924934
Unnamed,52.1396716,22.841776
Wieża mieszkalna z XVI w.,51.6657618,15.8946476
Hupatz-Erlebnispfad,51.8688358,14.1045196
Krzemionkowski region prehistorycznego górnictwa krzemienia pasiastego,50.9676087,21.5044572
Konstanciński Dom Kultury,52.0858675,21.1094548
Rozhledna Žalý,50.6581957,15.5723726
Steinbearbeitung,51.1407423,14.2454738
písečný přesyp,49.0700903,14.762176
Kościół pw. Zmartwychwstania Pańskiego,51.7592849,22.7921641
Kolejowa wieża ciśnień,52.2142647,20.2348007
Památná alej,49.8889784,17.9389388
Hlavni skála,49.8247374,17.6676169
Žabí kůň,49.8248055,17.6664368
okop obserwacyjny,50.1899153,21.6069492
Cerkiew pw. Świętego Mikołaja,52.5748244,23.3266961
Electio Viritim,52.2438042,20.9679192
Staré volejbalové hřiště,50.4371828,15.3661322
Ruiny Wapiennika,50.5564291,19.5338876
Pałac Sulisław,50.6928707,17.3058442
Cerkiew Zaśnięcia NMP,50.2225211,22.6219366
Labyrint,50.2435844,17.1914619
"Zrekonstuowany Peron ""Białowieża Pałac""",52.6994311,23.8472384
Pegaz,51.3793575,20.2853346
Antylopy Końskie,51.8818642,18.9401524
Antylopy Sitatunga,51.8828537,18.9402804
Bawoły Afrykańskie,51.8800901,18.9364436
Bawoły Indyjskie,51.8820096,18.9412946
Bawoły Leśne Afrykańskie,51.8824806,18.9402085
Białe Lwy,51.8814548,18.9412253
Białe Lwy,51.8797735,18.9371427
Białe Tygrysy Bengalskie,51.8799365,18.9375048
Białe Wilki Polarne,51.8811339,18.9409698
Figlarnia,51.8804887,18.9383853
Gnu Brunatne,51.8827096,18.9412974
"Kakadu Białe, Kakadu Różowe",51.8814558,18.9389011
Kangury Rude,51.8815455,18.939102
"Kangury Walabia-Bennetta, Mundżaki Chińskie",51.8815144,18.9368373
"Kozy Walliserskie, Bydło Zebu",51.8803016,18.941995
Krokodyl Nilowy,51.88023,18.9362725
Orły,51.8817227,18.9427739
"Osły Domowe, Emu, Lamy",51.8802481,18.9426072
Psy Dingo,51.8811616,18.9407015
Tygrysy Bengalskie,51.8812709,18.940322
"Wielbłądy Dwugarbne Białe, Kułany Turkmeńskie",51.8812553,18.9422743
"Wielbłądy Jednogarbne Białe, Osły Poitou",51.8811758,18.9430563
Żyrafy Siatkowane,51.87998,18.9366617
Dom Tkacza,53.2060681,23.340242
Klasztor Prawosławny Zwiastowania NMP,53.2105995,23.33701
Dom Tkacza,53.2061165,23.3405444
Zapora w Bukówce,50.7153687,15.9554549
Dworek Stefana Żeromskiego,50.9097074,20.8092004
Zabytkowy Dom,51.9503699,19.7203678
"Bydło Watussi, Oryksy Szablorogie, Zebry Grevy'ego, Strusie Afrykańskie, Antylopy Eland",51.8818464,18.9382262
Zebry Bezgrzywne,51.8828895,18.9429865
Fort Piechoty nr 6,51.1649966,17.0436019
Świętokrzyskie Relikwie Drzewa Krzyża Świętego w Kaplicy Oleśnickich,50.8593418,21.0534346
Bydgoski Tramwaj Wodny,53.1304824,17.9917764
Mini Zoo,51.8800973,18.9378297
Polska Góra Przemienienia,50.0776021,19.754256
Палацава-паркавы комплекс Валовічаў,53.7955536,23.662448
"Fort 49a ""Dłubnia""",50.0983552,20.0411241
Korhynie,50.4040977,23.544317
Dwór w Stypułowie Średnim,51.702917,15.5514659
Pingwiny,52.536902,19.6980365
Foki,52.5363756,19.7002904
Słonie,52.5366636,19.7002467
Żyrafy,52.5368816,19.6985591
Unnamed,51.6561686,14.03661
Piernikowa Chata,49.4683258,22.3583194
Stajnia,52.2547604,18.2400467
Wieża rycerska w Witkowie,51.6285512,15.519806
Bobová dráha Veľká Rača,49.4089635,18.9294415
Bobová dráha Veľká Rača,49.4090022,18.9292801
Makieta szybu,50.2022508,19.2681035
Zamek Broniszów,51.7799499,15.4903002
Dwór,51.7505118,15.5983058
monopter,51.8653382,17.6038561
Ruchoma szopka bożonarodzeniowa,50.3094203,17.5192696
Aleja Aromaterapeutyczna,50.3638471,20.8885407
Alte Flößerbrücke,50.831236,14.1009011
Pustelnia pw. Ducha Świętego,50.6546081,19.4129501
Mirowskie Skały,50.6150009,19.4815776
Kościół pw. Podwyższenia Krzyża Świętego,49.6452094,22.2999706
Unnamed,50.0353627,19.9634591
Правы паўкапанір,52.0469691,23.6710571
Левы паўкапанір,52.0476032,23.6752753
Пярэдні капанір,52.0465418,23.6733749
Гаржавы капанір,52.0480961,23.6727194
Траверс над правай пацернай,52.0473396,23.6714419
Правы прамежкавы траверс,52.0472269,23.6721925
Траверс над цэнтральнай патэрнай,52.0472746,23.6731302
Траверс над левай пацёрнай,52.0478255,23.6744289
Pomnik ku czci lotników polskich poległych w latach 1939-1945,50.0740225,19.9934562
Unnamed,49.2931239,14.0138944
Amfiteatr Śmierci,54.4005963,16.3360994
bludiště,49.1478102,16.0370323
Ruiny Zamku w Międzygórzu,50.7407069,21.5492775
Kościół pw. Świętej Gertrudy,54.4246561,16.4154817
Unnamed,53.8004372,21.5727832
Vinkšnupių totorių kapinės,54.4774352,23.0766249
Baszta Prochowa,52.925668,14.8709859
Patriotom polskim,50.4772302,17.3351356
Unnamed,54.0985069,17.7840334
Dawny zbór ariański,50.3196102,20.6104132
Dwór w Pławnie,50.9810628,19.4569015
Tężnia solankowa,49.9844276,20.0522704
Unnamed,50.5181901,17.9458803
Pomnik Syreny,52.2402594,21.0320787
Park dworski,52.8973656,22.8789962
Karuzela,51.0158131,21.5494304
Chwała Saperom,52.2286674,21.0412091
Hobbit House,53.5307921,18.1064119
Bursztynowe kule,54.4572098,18.5017287
Dom do góry nogami,54.7632955,17.5624779
Jonaszówka,50.2026459,19.8274164
Park Mitologii,49.990412,19.4445467
Babia Skała,50.2063885,19.7542807
Unnamed,50.1898347,21.6073031
Unnamed,50.1892324,21.6079617
Tarnowskie Termy,52.4645584,16.642063
Tężnia solankowa,49.5454879,21.8500484
Stary Dwór Małachowskich,51.1397291,19.8610383
Přírodní skluzavka,49.4760493,16.1688442
Baszta Browarna,54.3482888,18.6484277
Mapa republiky,50.7241967,15.7008618
Wasserrutsche,51.2658985,14.4523851
Makieta pocisku V-1,50.1893533,21.6071638
Makieta rakiety V-2,50.1894625,21.6074574
Willa Juliana Glassa,52.0786578,21.1128414
Rynek w Skotnikach,51.2014645,19.9339946
Unnamed,51.1391251,19.8577434
Unnamed,54.0985205,17.7841714
Ruiny zamku Joannitów w Słońsku,52.5707262,14.8067073
Dom Etkunów,52.9937553,22.8859534
Dinusiowa kolejka,54.7424488,17.5669297
Roller Coaster,51.0159352,21.5491294
Dworzec Kolei Wilanowskiej Skolimów,52.0858564,21.0943138
Ruiny Kościoła i Szpitala św. Ducha,50.5920302,21.004109
Parowozownia Kolei Wilanowskiej Chylice,52.084572,21.0764147
Wapiennik,50.4805905,17.960934
Wapiennik,50.4797353,17.9619012
Willa Quo Vadis,52.0867853,21.1231704
Willa Blizka,52.0839516,21.1151089
Willa Miła,52.083948,21.1157207
Biały Dom,52.0851941,21.1081573
Willa As,52.0842853,21.1261105
Willa Leliwa,52.0833983,21.1224729
Willa Muszka,52.0830147,21.1235065
Willa Słoneczna,52.0829976,21.1198083
Willa Taira,52.0835643,21.121853
Willa Grażyna,52.0852198,21.1228596
Willa Moja,52.0837121,21.1212684
"Willa ""Sans Souci""",52.0820836,21.1135271
Willa Dworek Polski,52.0826841,21.1169035
Unnamed,50.9491995,14.131288
Śluza Swoboda,53.8664103,23.1452404
Śluza Paniewo,53.8984682,23.2988901
Śluza Gorczyca,53.9064277,23.2474871
Unnamed,50.1766384,19.1312863
Willa Empire,52.0819302,21.1233552
Pałac Dzięki,50.5827053,21.3915353
Willa Boża Wola,52.0791765,21.1161086
Willa Jasia,52.0752428,21.1235084
Willa Wanda,52.0811355,21.1256918
Willa Marychna,52.0809717,21.1263325
Willa Marysieńka,52.0810854,21.1145095
Dom cadyka w Kocku,51.6401511,22.4444556
Rekonstrukcja przejścia granicznego z okresu zaborów,50.6648632,22.0462476
Sanktuarium Truszkowskich,53.8485769,22.9875402
Unnamed,52.080546,21.1120734
Unnamed,49.2170799,15.877782
Stary cmentarz,50.0248785,18.3379527
Zamek Wleński Gródek,51.017554,15.6628333
Wzgórze Salve Regina,50.6755927,21.7283123
Zespół Podworski,52.6049852,16.4850808
Zabytkowy spichlerz,50.0223123,17.9699061
Kaiserschnurrbarttamarin,51.7424274,14.354002
Flachlandtapir,51.7420436,14.3537356
Tiger,51.7417534,14.3528876
Nasenbär,51.7422634,14.3522613
Kaffern-Hornrabe,51.7419309,14.3503551
Sattelstorch,51.7423145,14.3496481
u Symerských,49.3434934,17.5339368
Unnamed,51.7739399,19.8016217
Hałda kopalni uranu,50.2441528,16.8504601
Монумент пам'яті загиблим жертвам,49.5823314,22.758552
Schron obserwacyjny z roku ok.1930-1940,50.451517,18.7959187
Aleja Hroza,50.0158303,18.2236392
Łuk z Krzyżem Papieskim,53.5778287,23.1066855
Unnamed,49.3513999,20.0065911
Pałac Schoenberga,51.0785599,21.0154896
Каплиця графа Скарбека,49.5463828,23.9583625
Skamieniałe pnie drzew,49.8817532,20.9180979
Unnamed,49.8797708,20.9209798
Unnamed,49.8824122,20.9196291
Bosonohá stezka,49.9845818,14.6948654
Pomnik Zaślubin Polski z Morzem,54.1863673,15.5581904
Yacht Orkan II,54.177228,15.5600696
Wielki Piec,51.0883601,20.8515752
Park dřevěných soch,50.8886433,14.45777
Pałac Chichy,51.5968235,15.4763096
Pałac Dzietrzychowice,51.6630838,15.3528253
Średniowieczna wieża rycerska,51.6616857,15.330558
Dwór Miodnica,51.6925762,15.3027155
Pałac w Bielicach,51.7175508,15.681064
Pałac w Lasocinie,51.7320658,15.6849446
Medvedia štôlňa,49.1476739,19.703842
Wiatrak,52.9126109,22.7994162
Pałac Brzeźnica,51.7161399,15.3901174
Kościół pw. Świętej Zofii,51.8358262,22.3649178
Aleja Humoru,51.0768952,21.0155164
Kościół pw. Świętego Ducha w Łasku,51.5934519,19.1291939
Wydma Łącka,54.7497405,17.4360013
Pałac Płakowice,51.1158451,15.6146002
Kościół pw św. Bartłomieja,51.2219098,18.2585368
Grodzisko średniowieczne,50.9882834,18.7580909
Wieża Zamkowa Donżon,51.2503085,22.5724307
Zespół dworski,51.7605413,22.7881981
Kościół pounicki z XVIII w.,51.751046,22.7790535
Pałac Drwalewice,51.7397427,15.667217
Pałac w Czciradzu,51.7374489,15.643015
Bydgoski Tramwaj Wodny,53.1235637,17.997331
Bydgoski Tramwaj Wodny,53.1326409,17.9862341
Bydgoski Tramwaj Wodny,53.1280095,17.9951279
Bydgoski Tramwaj Wodny,53.1284669,17.9953341
Bydgoski Tramwaj Wodny,53.130443,17.9922039
Bydgoski Tramwaj Wodny,53.1306575,17.9914127
Bydgoski Tramwaj Wodny,53.122827,18.0030348
Bydgoski Tramwaj Wodny,53.1230451,18.002366
A/M-Raum VIIIa,54.662158,20.470892
Kościół luterański (ruina),51.6931217,15.202602
